,Eye Detection,Time
543,CENTER,2025-02-18 11:07:28.091977
544,CENTER,2025-02-18 11:07:28.091977
545,CENTER,2025-02-18 11:07:28.091977
546,Blinking,2025-02-18 11:07:28.091977
547,Blinking,2025-02-18 11:07:28.091977
548,CENTER,2025-02-18 11:07:28.091977
549,RIGHT,2025-02-18 11:07:28.091977
550,RIGHT,2025-02-18 11:07:28.091977
551,RIGHT,2025-02-18 11:07:28.091977
552,RIGHT,2025-02-18 11:07:28.091977
553,RIGHT,2025-02-18 11:07:28.091977
554,RIGHT,2025-02-18 11:07:28.091977
555,RIGHT,2025-02-18 11:07:28.091977
556,RIGHT,2025-02-18 11:07:28.091977
557,RIGHT,2025-02-18 11:07:28.091977
558,RIGHT,2025-02-18 11:07:28.091977
559,RIGHT,2025-02-18 11:07:28.091977
560,RIGHT,2025-02-18 11:07:28.091977
561,RIGHT,2025-02-18 11:07:28.091977
562,RIGHT,2025-02-18 11:07:28.091977
563,RIGHT,2025-02-18 11:07:28.091977
564,RIGHT,2025-02-18 11:07:28.091977
565,RIGHT,2025-02-18 11:07:28.091977
566,RIGHT,2025-02-18 11:07:28.091977
567,RIGHT,2025-02-18 11:07:28.091977
568,RIGHT,2025-02-18 11:07:28.091977
569,RIGHT,2025-02-18 11:07:28.091977
570,RIGHT,2025-02-18 11:07:28.091977
571,RIGHT,2025-02-18 11:07:28.091977
572,CENTER,2025-02-18 11:07:28.091977
573,LEFT,2025-02-18 11:07:28.091977
574,LEFT,2025-02-18 11:07:28.091977
575,LEFT,2025-02-18 11:07:28.091977
576,LEFT,2025-02-18 11:07:28.091977
577,LEFT,2025-02-18 11:07:28.091977
578,LEFT,2025-02-18 11:07:28.091977
579,LEFT,2025-02-18 11:07:28.091977
580,LEFT,2025-02-18 11:07:28.091977
581,LEFT,2025-02-18 11:07:28.091977
582,LEFT,2025-02-18 11:07:28.091977
583,LEFT,2025-02-18 11:07:28.091977
584,LEFT,2025-02-18 11:07:28.091977
585,LEFT,2025-02-18 11:07:28.091977
586,LEFT,2025-02-18 11:07:28.091977
587,LEFT,2025-02-18 11:07:28.091977
588,LEFT,2025-02-18 11:07:28.091977
589,LEFT,2025-02-18 11:07:28.091977
590,LEFT,2025-02-18 11:07:28.091977
591,LEFT,2025-02-18 11:07:28.091977
592,CENTER,2025-02-18 11:07:28.091977
593,Blinking,2025-02-18 11:07:28.091977
594,Blinking,2025-02-18 11:07:28.091977
595,Blinking,2025-02-18 11:07:28.091977
596,Blinking,2025-02-18 11:07:28.091977
597,CENTER,2025-02-18 11:07:28.091977
598,CENTER,2025-02-18 11:07:28.091977
599,CENTER,2025-02-18 11:07:28.091977
600,CENTER,2025-02-18 11:07:28.091977
601,LEFT,2025-02-18 11:07:28.091977
602,CENTER,2025-02-18 11:07:28.091977
603,CENTER,2025-02-18 11:07:28.091977
