,Eye Detection,Time
444,Blinking,2025-02-18 11:05:40.215792
445,CENTER,2025-02-18 11:05:40.215792
446,CENTER,2025-02-18 11:05:40.215792
447,CENTER,2025-02-18 11:05:40.215792
448,Blinking,2025-02-18 11:05:40.215792
449,CENTER,2025-02-18 11:05:40.215792
450,CENTER,2025-02-18 11:05:40.215792
451,Blinking,2025-02-18 11:05:40.215792
452,CENTER,2025-02-18 11:05:40.215792
453,CENTER,2025-02-18 11:05:40.215792
454,Blinking,2025-02-18 11:05:40.215792
455,Blinking,2025-02-18 11:05:40.215792
456,Blinking,2025-02-18 11:05:40.215792
457,Blinking,2025-02-18 11:05:40.215792
458,Blinking,2025-02-18 11:05:40.215792
459,Blinking,2025-02-18 11:05:40.215792
460,Blinking,2025-02-18 11:05:40.215792
461,CENTER,2025-02-18 11:05:40.215792
462,CENTER,2025-02-18 11:05:40.215792
463,CENTER,2025-02-18 11:05:40.215792
464,CENTER,2025-02-18 11:05:40.215792
465,Blinking,2025-02-18 11:05:40.215792
466,CENTER,2025-02-18 11:05:40.215792
467,CENTER,2025-02-18 11:05:40.215792
468,CENTER,2025-02-18 11:05:40.215792
469,CENTER,2025-02-18 11:05:40.215792
470,Blinking,2025-02-18 11:05:40.215792
471,Blinking,2025-02-18 11:05:40.215792
472,CENTER,2025-02-18 11:05:40.215792
473,CENTER,2025-02-18 11:05:40.215792
474,CENTER,2025-02-18 11:05:40.215792
475,CENTER,2025-02-18 11:05:40.215792
476,CENTER,2025-02-18 11:05:40.215792
477,CENTER,2025-02-18 11:05:40.215792
478,CENTER,2025-02-18 11:05:40.215792
479,CENTER,2025-02-18 11:05:40.215792
480,CENTER,2025-02-18 11:05:40.215792
481,CENTER,2025-02-18 11:05:40.215792
482,CENTER,2025-02-18 11:05:40.215792
483,CENTER,2025-02-18 11:05:40.215792
484,CENTER,2025-02-18 11:05:40.215792
485,Blinking,2025-02-18 11:05:40.215792
486,CENTER,2025-02-18 11:05:40.215792
487,CENTER,2025-02-18 11:05:40.215792
488,CENTER,2025-02-18 11:05:40.215792
489,CENTER,2025-02-18 11:05:40.215792
490,CENTER,2025-02-18 11:05:40.215792
491,Blinking,2025-02-18 11:05:40.215792
492,CENTER,2025-02-18 11:05:40.215792
493,CENTER,2025-02-18 11:05:40.215792
494,LEFT,2025-02-18 11:05:40.215792
495,CENTER,2025-02-18 11:05:40.215792
496,CENTER,2025-02-18 11:05:40.215792
497,CENTER,2025-02-18 11:05:40.215792
498,CENTER,2025-02-18 11:05:40.215792
499,Blinking,2025-02-18 11:05:40.215792
500,CENTER,2025-02-18 11:05:40.215792
501,CENTER,2025-02-18 11:05:40.215792
502,CENTER,2025-02-18 11:05:40.215792
503,CENTER,2025-02-18 11:05:40.215792
504,CENTER,2025-02-18 11:05:40.215792
505,CENTER,2025-02-18 11:05:40.215792
506,CENTER,2025-02-18 11:05:40.215792
507,CENTER,2025-02-18 11:05:40.215792
508,CENTER,2025-02-18 11:05:40.215792
509,Blinking,2025-02-18 11:05:40.215792
510,CENTER,2025-02-18 11:05:40.215792
511,CENTER,2025-02-18 11:05:40.215792
512,CENTER,2025-02-18 11:05:40.215792
513,CENTER,2025-02-18 11:05:40.215792
514,LEFT,2025-02-18 11:05:40.215792
515,CENTER,2025-02-18 11:05:40.215792
516,CENTER,2025-02-18 11:05:40.215792
517,CENTER,2025-02-18 11:05:40.215792
518,CENTER,2025-02-18 11:05:40.215792
519,CENTER,2025-02-18 11:05:40.215792
520,CENTER,2025-02-18 11:05:40.215792
521,CENTER,2025-02-18 11:05:40.215792
522,CENTER,2025-02-18 11:05:40.215792
523,CENTER,2025-02-18 11:05:40.215792
524,CENTER,2025-02-18 11:05:40.215792
525,CENTER,2025-02-18 11:05:40.215792
526,CENTER,2025-02-18 11:05:40.215792
527,CENTER,2025-02-18 11:05:40.215792
528,CENTER,2025-02-18 11:05:40.215792
529,CENTER,2025-02-18 11:05:40.215792
530,CENTER,2025-02-18 11:05:40.215792
531,CENTER,2025-02-18 11:05:40.215792
532,CENTER,2025-02-18 11:05:40.215792
533,CENTER,2025-02-18 11:05:40.215792
534,CENTER,2025-02-18 11:05:40.215792
535,CENTER,2025-02-18 11:05:40.215792
536,CENTER,2025-02-18 11:05:40.215792
537,CENTER,2025-02-18 11:05:40.215792
538,CENTER,2025-02-18 11:05:40.215792
539,Blinking,2025-02-18 11:05:40.215792
540,Blinking,2025-02-18 11:05:40.215792
541,Blinking,2025-02-18 11:05:40.215792
542,Blinking,2025-02-18 11:05:40.215792
543,Blinking,2025-02-18 11:05:40.215792
544,Blinking,2025-02-18 11:05:40.215792
545,Blinking,2025-02-18 11:05:40.215792
546,Blinking,2025-02-18 11:05:40.215792
547,Blinking,2025-02-18 11:05:40.215792
548,Blinking,2025-02-18 11:05:40.215792
549,Blinking,2025-02-18 11:05:40.215792
550,Blinking,2025-02-18 11:05:40.215792
551,Blinking,2025-02-18 11:05:40.215792
552,Blinking,2025-02-18 11:05:40.215792
553,Blinking,2025-02-18 11:05:40.215792
554,Blinking,2025-02-18 11:05:40.215792
555,Blinking,2025-02-18 11:05:40.215792
556,Blinking,2025-02-18 11:05:40.215792
557,Blinking,2025-02-18 11:05:40.215792
558,Blinking,2025-02-18 11:05:40.215792
559,Blinking,2025-02-18 11:05:40.215792
560,CENTER,2025-02-18 11:05:40.215792
561,CENTER,2025-02-18 11:05:40.215792
562,CENTER,2025-02-18 11:05:40.215792
563,CENTER,2025-02-18 11:05:40.215792
564,CENTER,2025-02-18 11:05:40.215792
565,CENTER,2025-02-18 11:05:40.215792
566,CENTER,2025-02-18 11:05:40.215792
567,CENTER,2025-02-18 11:05:40.215792
568,CENTER,2025-02-18 11:05:40.215792
569,CENTER,2025-02-18 11:05:40.215792
570,CENTER,2025-02-18 11:05:40.215792
571,CENTER,2025-02-18 11:05:40.215792
572,CENTER,2025-02-18 11:05:40.215792
573,CENTER,2025-02-18 11:05:40.215792
574,Blinking,2025-02-18 11:05:40.215792
575,Blinking,2025-02-18 11:05:40.215792
576,Blinking,2025-02-18 11:05:40.215792
577,Blinking,2025-02-18 11:05:40.215792
578,Blinking,2025-02-18 11:05:40.215792
579,Blinking,2025-02-18 11:05:40.215792
580,Blinking,2025-02-18 11:05:40.215792
581,CENTER,2025-02-18 11:05:40.215792
582,CENTER,2025-02-18 11:05:40.215792
583,CENTER,2025-02-18 11:05:40.215792
584,CENTER,2025-02-18 11:05:40.215792
585,CENTER,2025-02-18 11:05:40.215792
586,CENTER,2025-02-18 11:05:40.215792
587,CENTER,2025-02-18 11:05:40.215792
588,CENTER,2025-02-18 11:05:40.215792
589,CENTER,2025-02-18 11:05:40.215792
590,CENTER,2025-02-18 11:05:40.215792
591,CENTER,2025-02-18 11:05:40.215792
592,CENTER,2025-02-18 11:05:40.215792
593,Blinking,2025-02-18 11:05:40.215792
594,Blinking,2025-02-18 11:05:40.215792
