,Eye Detection,Time
604,Blinking,2025-02-23 14:26:10.993733
605,Blinking,2025-02-23 14:26:10.993733
606,Blinking,2025-02-23 14:26:10.993733
607,Blinking,2025-02-23 14:26:10.993733
608,Blinking,2025-02-23 14:26:10.993733
609,Blinking,2025-02-23 14:26:10.993733
610,Blinking,2025-02-23 14:26:10.993733
611,Blinking,2025-02-23 14:26:10.993733
612,Blinking,2025-02-23 14:26:10.993733
613,Blinking,2025-02-23 14:26:10.993733
614,Blinking,2025-02-23 14:26:10.993733
615,Blinking,2025-02-23 14:26:10.993733
616,Blinking,2025-02-23 14:26:10.993733
617,Blinking,2025-02-23 14:26:10.993733
618,Blinking,2025-02-23 14:26:10.993733
619,Blinking,2025-02-23 14:26:10.993733
620,Blinking,2025-02-23 14:26:10.993733
621,Blinking,2025-02-23 14:26:10.993733
622,CENTER,2025-02-23 14:26:10.993733
623,Blinking,2025-02-23 14:26:10.993733
624,Blinking,2025-02-23 14:26:10.993733
625,CENTER,2025-02-23 14:26:10.993733
626,Blinking,2025-02-23 14:26:10.993733
627,Blinking,2025-02-23 14:26:10.993733
628,Blinking,2025-02-23 14:26:10.993733
629,Blinking,2025-02-23 14:26:10.993733
630,Blinking,2025-02-23 14:26:10.993733
631,Blinking,2025-02-23 14:26:10.993733
632,Blinking,2025-02-23 14:26:10.993733
633,CENTER,2025-02-23 14:26:10.993733
634,Blinking,2025-02-23 14:26:10.993733
635,Blinking,2025-02-23 14:26:10.993733
636,Blinking,2025-02-23 14:26:10.993733
637,Blinking,2025-02-23 14:26:10.993733
638,Blinking,2025-02-23 14:26:10.993733
639,CENTER,2025-02-23 14:26:10.993733
640,Blinking,2025-02-23 14:26:10.993733
641,Blinking,2025-02-23 14:26:10.993733
642,CENTER,2025-02-23 14:26:10.993733
643,Blinking,2025-02-23 14:26:10.993733
644,Blinking,2025-02-23 14:26:10.993733
645,Blinking,2025-02-23 14:26:10.993733
646,Blinking,2025-02-23 14:26:10.993733
647,Blinking,2025-02-23 14:26:10.993733
648,CENTER,2025-02-23 14:26:10.993733
649,Blinking,2025-02-23 14:26:10.993733
650,CENTER,2025-02-23 14:26:10.993733
651,CENTER,2025-02-23 14:26:10.993733
652,CENTER,2025-02-23 14:26:10.993733
653,Blinking,2025-02-23 14:26:10.993733
654,CENTER,2025-02-23 14:26:10.993733
655,CENTER,2025-02-23 14:26:10.993733
656,CENTER,2025-02-23 14:26:10.993733
657,CENTER,2025-02-23 14:26:10.993733
658,CENTER,2025-02-23 14:26:10.993733
659,CENTER,2025-02-23 14:26:10.993733
660,CENTER,2025-02-23 14:26:10.993733
661,CENTER,2025-02-23 14:26:10.993733
662,CENTER,2025-02-23 14:26:10.993733
663,CENTER,2025-02-23 14:26:10.993733
664,Blinking,2025-02-23 14:26:10.993733
665,CENTER,2025-02-23 14:26:10.993733
666,CENTER,2025-02-23 14:26:10.993733
667,Blinking,2025-02-23 14:26:10.993733
668,Blinking,2025-02-23 14:26:10.993733
669,CENTER,2025-02-23 14:26:10.993733
670,Blinking,2025-02-23 14:26:10.993733
671,CENTER,2025-02-23 14:26:10.993733
672,CENTER,2025-02-23 14:26:10.993733
673,Blinking,2025-02-23 14:26:10.993733
674,CENTER,2025-02-23 14:26:10.993733
675,Blinking,2025-02-23 14:26:10.993733
676,CENTER,2025-02-23 14:26:10.993733
677,Blinking,2025-02-23 14:26:10.993733
678,Blinking,2025-02-23 14:26:10.993733
679,CENTER,2025-02-23 14:26:10.993733
680,Blinking,2025-02-23 14:26:10.993733
681,Blinking,2025-02-23 14:26:10.993733
682,CENTER,2025-02-23 14:26:10.993733
683,Blinking,2025-02-23 14:26:10.993733
684,CENTER,2025-02-23 14:26:10.993733
685,CENTER,2025-02-23 14:26:10.993733
686,CENTER,2025-02-23 14:26:10.993733
687,Blinking,2025-02-23 14:26:10.993733
688,CENTER,2025-02-23 14:26:10.993733
689,CENTER,2025-02-23 14:26:10.993733
690,Blinking,2025-02-23 14:26:10.993733
691,CENTER,2025-02-23 14:26:10.993733
692,CENTER,2025-02-23 14:26:10.993733
693,CENTER,2025-02-23 14:26:10.993733
694,CENTER,2025-02-23 14:26:10.993733
695,CENTER,2025-02-23 14:26:10.993733
696,CENTER,2025-02-23 14:26:10.993733
697,RIGHT,2025-02-23 14:26:10.993733
698,CENTER,2025-02-23 14:26:10.993733
699,CENTER,2025-02-23 14:26:10.993733
700,CENTER,2025-02-23 14:26:10.993733
701,CENTER,2025-02-23 14:26:10.993733
702,CENTER,2025-02-23 14:26:10.993733
703,RIGHT,2025-02-23 14:26:10.993733
704,RIGHT,2025-02-23 14:26:10.993733
705,RIGHT,2025-02-23 14:26:10.993733
706,CENTER,2025-02-23 14:26:10.993733
707,CENTER,2025-02-23 14:26:10.993733
708,Blinking,2025-02-23 14:26:10.993733
709,Blinking,2025-02-23 14:26:10.993733
710,Blinking,2025-02-23 14:26:10.993733
711,CENTER,2025-02-23 14:26:10.993733
712,CENTER,2025-02-23 14:26:10.993733
713,RIGHT,2025-02-23 14:26:10.993733
714,RIGHT,2025-02-23 14:26:10.993733
715,CENTER,2025-02-23 14:26:10.993733
716,RIGHT,2025-02-23 14:26:10.993733
717,RIGHT,2025-02-23 14:26:10.993733
718,RIGHT,2025-02-23 14:26:10.993733
719,RIGHT,2025-02-23 14:26:10.993733
720,RIGHT,2025-02-23 14:26:10.993733
721,RIGHT,2025-02-23 14:26:10.993733
722,RIGHT,2025-02-23 14:26:10.993733
723,RIGHT,2025-02-23 14:26:10.993733
724,RIGHT,2025-02-23 14:26:10.993733
725,RIGHT,2025-02-23 14:26:10.993733
726,RIGHT,2025-02-23 14:26:10.993733
727,RIGHT,2025-02-23 14:26:10.993733
728,RIGHT,2025-02-23 14:26:10.993733
729,RIGHT,2025-02-23 14:26:10.993733
730,RIGHT,2025-02-23 14:26:10.993733
731,RIGHT,2025-02-23 14:26:10.993733
732,RIGHT,2025-02-23 14:26:10.993733
733,CENTER,2025-02-23 14:26:10.993733
734,RIGHT,2025-02-23 14:26:10.993733
735,RIGHT,2025-02-23 14:26:10.993733
736,RIGHT,2025-02-23 14:26:10.993733
737,RIGHT,2025-02-23 14:26:10.993733
738,RIGHT,2025-02-23 14:26:10.993733
739,RIGHT,2025-02-23 14:26:10.993733
740,RIGHT,2025-02-23 14:26:10.993733
741,RIGHT,2025-02-23 14:26:10.993733
742,CENTER,2025-02-23 14:26:10.993733
743,CENTER,2025-02-23 14:26:10.993733
744,CENTER,2025-02-23 14:26:10.993733
745,CENTER,2025-02-23 14:26:10.993733
746,CENTER,2025-02-23 14:26:10.993733
747,CENTER,2025-02-23 14:26:10.993733
748,CENTER,2025-02-23 14:26:10.993733
749,CENTER,2025-02-23 14:26:10.993733
750,CENTER,2025-02-23 14:26:10.993733
751,RIGHT,2025-02-23 14:26:10.993733
752,RIGHT,2025-02-23 14:26:10.993733
753,CENTER,2025-02-23 14:26:10.993733
754,CENTER,2025-02-23 14:26:10.993733
755,RIGHT,2025-02-23 14:26:10.993733
756,CENTER,2025-02-23 14:26:10.993733
757,RIGHT,2025-02-23 14:26:10.993733
758,RIGHT,2025-02-23 14:26:10.993733
759,RIGHT,2025-02-23 14:26:10.993733
760,RIGHT,2025-02-23 14:26:10.993733
761,RIGHT,2025-02-23 14:26:10.993733
762,CENTER,2025-02-23 14:26:10.993733
763,RIGHT,2025-02-23 14:26:10.993733
764,RIGHT,2025-02-23 14:26:10.993733
765,CENTER,2025-02-23 14:26:10.993733
766,CENTER,2025-02-23 14:26:10.993733
767,CENTER,2025-02-23 14:26:10.993733
768,RIGHT,2025-02-23 14:26:10.993733
769,CENTER,2025-02-23 14:26:10.993733
770,CENTER,2025-02-23 14:26:10.993733
771,CENTER,2025-02-23 14:26:10.993733
772,CENTER,2025-02-23 14:26:10.993733
773,RIGHT,2025-02-23 14:26:10.993733
774,CENTER,2025-02-23 14:26:10.993733
775,Blinking,2025-02-23 14:26:10.993733
776,Blinking,2025-02-23 14:26:10.993733
777,Blinking,2025-02-23 14:26:10.993733
778,CENTER,2025-02-23 14:26:10.993733
779,CENTER,2025-02-23 14:26:10.993733
780,CENTER,2025-02-23 14:26:10.993733
781,CENTER,2025-02-23 14:26:10.993733
782,CENTER,2025-02-23 14:26:10.993733
783,CENTER,2025-02-23 14:26:10.993733
784,CENTER,2025-02-23 14:26:10.993733
785,CENTER,2025-02-23 14:26:10.993733
786,CENTER,2025-02-23 14:26:10.993733
787,CENTER,2025-02-23 14:26:10.993733
788,CENTER,2025-02-23 14:26:10.993733
789,CENTER,2025-02-23 14:26:10.993733
790,CENTER,2025-02-23 14:26:10.993733
791,CENTER,2025-02-23 14:26:10.993733
792,CENTER,2025-02-23 14:26:10.993733
793,CENTER,2025-02-23 14:26:10.993733
794,CENTER,2025-02-23 14:26:10.993733
795,CENTER,2025-02-23 14:26:10.993733
796,CENTER,2025-02-23 14:26:10.993733
797,CENTER,2025-02-23 14:26:10.993733
798,CENTER,2025-02-23 14:26:10.993733
799,CENTER,2025-02-23 14:26:10.993733
800,CENTER,2025-02-23 14:26:10.993733
801,CENTER,2025-02-23 14:26:10.993733
802,CENTER,2025-02-23 14:26:10.993733
803,CENTER,2025-02-23 14:26:10.993733
804,CENTER,2025-02-23 14:26:10.993733
805,CENTER,2025-02-23 14:26:10.993733
806,CENTER,2025-02-23 14:26:10.993733
807,CENTER,2025-02-23 14:26:10.993733
808,CENTER,2025-02-23 14:26:10.993733
809,CENTER,2025-02-23 14:26:10.993733
810,CENTER,2025-02-23 14:26:10.993733
811,CENTER,2025-02-23 14:26:10.993733
812,CENTER,2025-02-23 14:26:10.993733
813,CENTER,2025-02-23 14:26:10.993733
814,CENTER,2025-02-23 14:26:10.993733
815,CENTER,2025-02-23 14:26:10.993733
816,CENTER,2025-02-23 14:26:10.993733
817,CENTER,2025-02-23 14:26:10.993733
818,CENTER,2025-02-23 14:26:10.993733
819,CENTER,2025-02-23 14:26:10.993733
820,CENTER,2025-02-23 14:26:10.993733
821,CENTER,2025-02-23 14:26:10.993733
822,CENTER,2025-02-23 14:26:10.993733
823,CENTER,2025-02-23 14:26:10.993733
824,CENTER,2025-02-23 14:26:10.993733
825,CENTER,2025-02-23 14:26:10.993733
826,CENTER,2025-02-23 14:26:10.993733
827,CENTER,2025-02-23 14:26:10.993733
828,CENTER,2025-02-23 14:26:10.993733
829,CENTER,2025-02-23 14:26:10.993733
830,CENTER,2025-02-23 14:26:10.993733
831,CENTER,2025-02-23 14:26:10.993733
832,CENTER,2025-02-23 14:26:10.993733
833,CENTER,2025-02-23 14:26:10.993733
834,CENTER,2025-02-23 14:26:10.993733
835,CENTER,2025-02-23 14:26:10.993733
836,CENTER,2025-02-23 14:26:10.993733
837,CENTER,2025-02-23 14:26:10.993733
838,Blinking,2025-02-23 14:26:10.993733
839,CENTER,2025-02-23 14:26:10.993733
840,CENTER,2025-02-23 14:26:10.993733
841,CENTER,2025-02-23 14:26:10.993733
842,CENTER,2025-02-23 14:26:10.993733
843,CENTER,2025-02-23 14:26:10.993733
844,CENTER,2025-02-23 14:26:10.993733
845,CENTER,2025-02-23 14:26:10.993733
846,CENTER,2025-02-23 14:26:10.993733
847,CENTER,2025-02-23 14:26:10.993733
848,CENTER,2025-02-23 14:26:10.993733
849,CENTER,2025-02-23 14:26:10.993733
850,CENTER,2025-02-23 14:26:10.993733
851,CENTER,2025-02-23 14:26:10.993733
852,CENTER,2025-02-23 14:26:10.993733
853,CENTER,2025-02-23 14:26:10.993733
854,CENTER,2025-02-23 14:26:10.993733
855,CENTER,2025-02-23 14:26:10.993733
856,CENTER,2025-02-23 14:26:10.993733
857,CENTER,2025-02-23 14:26:10.993733
858,CENTER,2025-02-23 14:26:10.993733
859,CENTER,2025-02-23 14:26:10.993733
860,CENTER,2025-02-23 14:26:10.993733
861,CENTER,2025-02-23 14:26:10.993733
862,Blinking,2025-02-23 14:26:10.993733
863,CENTER,2025-02-23 14:26:10.993733
864,CENTER,2025-02-23 14:26:10.993733
865,RIGHT,2025-02-23 14:26:10.993733
866,CENTER,2025-02-23 14:26:10.993733
867,CENTER,2025-02-23 14:26:10.993733
868,RIGHT,2025-02-23 14:26:10.993733
869,CENTER,2025-02-23 14:26:10.993733
870,RIGHT,2025-02-23 14:26:10.993733
871,RIGHT,2025-02-23 14:26:10.993733
872,RIGHT,2025-02-23 14:26:10.993733
873,CENTER,2025-02-23 14:26:10.993733
874,CENTER,2025-02-23 14:26:10.993733
875,CENTER,2025-02-23 14:26:10.993733
876,RIGHT,2025-02-23 14:26:10.993733
877,RIGHT,2025-02-23 14:26:10.993733
878,RIGHT,2025-02-23 14:26:10.993733
879,CENTER,2025-02-23 14:26:10.993733
880,RIGHT,2025-02-23 14:26:10.993733
881,CENTER,2025-02-23 14:26:10.993733
882,CENTER,2025-02-23 14:26:10.993733
883,RIGHT,2025-02-23 14:26:10.993733
884,RIGHT,2025-02-23 14:26:10.993733
885,RIGHT,2025-02-23 14:26:10.993733
886,RIGHT,2025-02-23 14:26:10.993733
887,RIGHT,2025-02-23 14:26:10.993733
888,CENTER,2025-02-23 14:26:10.993733
889,RIGHT,2025-02-23 14:26:10.993733
890,CENTER,2025-02-23 14:26:10.993733
891,CENTER,2025-02-23 14:26:10.993733
892,CENTER,2025-02-23 14:26:10.993733
893,Blinking,2025-02-23 14:26:10.993733
894,Blinking,2025-02-23 14:26:10.993733
895,Blinking,2025-02-23 14:26:10.993733
896,CENTER,2025-02-23 14:26:10.993733
897,CENTER,2025-02-23 14:26:10.993733
898,CENTER,2025-02-23 14:26:10.993733
899,CENTER,2025-02-23 14:26:10.993733
900,CENTER,2025-02-23 14:26:10.993733
901,CENTER,2025-02-23 14:26:10.993733
902,CENTER,2025-02-23 14:26:10.993733
903,CENTER,2025-02-23 14:26:10.993733
904,CENTER,2025-02-23 14:26:10.993733
905,CENTER,2025-02-23 14:26:10.993733
906,CENTER,2025-02-23 14:26:10.993733
907,CENTER,2025-02-23 14:26:10.993733
908,CENTER,2025-02-23 14:26:10.993733
909,CENTER,2025-02-23 14:26:10.993733
910,CENTER,2025-02-23 14:26:10.993733
911,CENTER,2025-02-23 14:26:10.993733
912,CENTER,2025-02-23 14:26:10.993733
913,CENTER,2025-02-23 14:26:10.993733
914,CENTER,2025-02-23 14:26:10.993733
915,CENTER,2025-02-23 14:26:10.993733
916,CENTER,2025-02-23 14:26:10.993733
917,CENTER,2025-02-23 14:26:10.993733
918,CENTER,2025-02-23 14:26:10.993733
919,CENTER,2025-02-23 14:26:10.993733
920,CENTER,2025-02-23 14:26:10.993733
921,CENTER,2025-02-23 14:26:10.993733
922,CENTER,2025-02-23 14:26:10.993733
923,CENTER,2025-02-23 14:26:10.993733
924,CENTER,2025-02-23 14:26:10.993733
925,CENTER,2025-02-23 14:26:10.993733
926,CENTER,2025-02-23 14:26:10.993733
927,CENTER,2025-02-23 14:26:10.993733
928,CENTER,2025-02-23 14:26:10.993733
929,CENTER,2025-02-23 14:26:10.993733
930,CENTER,2025-02-23 14:26:10.993733
931,CENTER,2025-02-23 14:26:10.993733
932,CENTER,2025-02-23 14:26:10.993733
933,CENTER,2025-02-23 14:26:10.993733
934,CENTER,2025-02-23 14:26:10.993733
935,CENTER,2025-02-23 14:26:10.993733
936,CENTER,2025-02-23 14:26:10.993733
937,CENTER,2025-02-23 14:26:10.993733
938,CENTER,2025-02-23 14:26:10.993733
939,CENTER,2025-02-23 14:26:10.993733
940,CENTER,2025-02-23 14:26:10.993733
941,CENTER,2025-02-23 14:26:10.993733
942,CENTER,2025-02-23 14:26:10.993733
943,CENTER,2025-02-23 14:26:10.993733
944,CENTER,2025-02-23 14:26:10.993733
945,CENTER,2025-02-23 14:26:10.993733
946,CENTER,2025-02-23 14:26:10.993733
947,LEFT,2025-02-23 14:26:10.993733
948,CENTER,2025-02-23 14:26:10.993733
949,CENTER,2025-02-23 14:26:10.993733
950,LEFT,2025-02-23 14:26:10.993733
951,CENTER,2025-02-23 14:26:10.993733
952,CENTER,2025-02-23 14:26:10.993733
953,CENTER,2025-02-23 14:26:10.993733
954,CENTER,2025-02-23 14:26:10.993733
955,CENTER,2025-02-23 14:26:10.993733
956,CENTER,2025-02-23 14:26:10.993733
957,LEFT,2025-02-23 14:26:10.993733
958,LEFT,2025-02-23 14:26:10.993733
959,CENTER,2025-02-23 14:26:10.993733
960,CENTER,2025-02-23 14:26:10.993733
961,CENTER,2025-02-23 14:26:10.993733
962,CENTER,2025-02-23 14:26:10.993733
963,LEFT,2025-02-23 14:26:10.993733
964,CENTER,2025-02-23 14:26:10.993733
965,CENTER,2025-02-23 14:26:10.993733
966,CENTER,2025-02-23 14:26:10.993733
967,LEFT,2025-02-23 14:26:10.993733
968,CENTER,2025-02-23 14:26:10.993733
969,RIGHT,2025-02-23 14:26:10.993733
970,RIGHT,2025-02-23 14:26:10.993733
971,RIGHT,2025-02-23 14:26:10.993733
972,RIGHT,2025-02-23 14:26:10.993733
973,CENTER,2025-02-23 14:26:10.993733
974,CENTER,2025-02-23 14:26:10.993733
975,RIGHT,2025-02-23 14:26:10.993733
976,CENTER,2025-02-23 14:26:10.993733
977,RIGHT,2025-02-23 14:26:10.993733
978,RIGHT,2025-02-23 14:26:10.993733
979,RIGHT,2025-02-23 14:26:10.993733
980,RIGHT,2025-02-23 14:26:10.993733
981,RIGHT,2025-02-23 14:26:10.993733
982,RIGHT,2025-02-23 14:26:10.993733
983,RIGHT,2025-02-23 14:26:10.993733
984,RIGHT,2025-02-23 14:26:10.993733
985,RIGHT,2025-02-23 14:26:10.993733
986,CENTER,2025-02-23 14:26:10.993733
987,RIGHT,2025-02-23 14:26:10.993733
988,RIGHT,2025-02-23 14:26:10.993733
989,CENTER,2025-02-23 14:26:10.993733
990,RIGHT,2025-02-23 14:26:10.993733
991,CENTER,2025-02-23 14:26:10.993733
992,CENTER,2025-02-23 14:26:10.993733
993,CENTER,2025-02-23 14:26:10.993733
994,LEFT,2025-02-23 14:26:10.993733
995,CENTER,2025-02-23 14:26:10.993733
996,LEFT,2025-02-23 14:26:10.993733
997,LEFT,2025-02-23 14:26:10.993733
998,CENTER,2025-02-23 14:26:10.993733
999,CENTER,2025-02-23 14:26:10.993733
1000,LEFT,2025-02-23 14:26:10.993733
1001,CENTER,2025-02-23 14:26:10.993733
1002,CENTER,2025-02-23 14:26:10.993733
1003,CENTER,2025-02-23 14:26:10.993733
1004,LEFT,2025-02-23 14:26:10.993733
1005,CENTER,2025-02-23 14:26:10.993733
1006,LEFT,2025-02-23 14:26:10.993733
1007,LEFT,2025-02-23 14:26:10.993733
1008,CENTER,2025-02-23 14:26:10.993733
1009,CENTER,2025-02-23 14:26:10.993733
1010,LEFT,2025-02-23 14:26:10.993733
1011,CENTER,2025-02-23 14:26:10.993733
1012,CENTER,2025-02-23 14:26:10.993733
1013,CENTER,2025-02-23 14:26:10.993733
1014,CENTER,2025-02-23 14:26:10.993733
1015,CENTER,2025-02-23 14:26:10.993733
1016,CENTER,2025-02-23 14:26:10.993733
1017,CENTER,2025-02-23 14:26:10.993733
1018,CENTER,2025-02-23 14:26:10.993733
1019,CENTER,2025-02-23 14:26:10.993733
1020,CENTER,2025-02-23 14:26:10.993733
1021,CENTER,2025-02-23 14:26:10.993733
1022,CENTER,2025-02-23 14:26:10.993733
1023,CENTER,2025-02-23 14:26:10.993733
1024,CENTER,2025-02-23 14:26:10.993733
1025,CENTER,2025-02-23 14:26:10.993733
1026,CENTER,2025-02-23 14:26:10.993733
1027,CENTER,2025-02-23 14:26:10.993733
1028,LEFT,2025-02-23 14:26:10.993733
1029,LEFT,2025-02-23 14:26:10.993733
1030,CENTER,2025-02-23 14:26:10.993733
1031,CENTER,2025-02-23 14:26:10.993733
1032,CENTER,2025-02-23 14:26:10.993733
1033,LEFT,2025-02-23 14:26:10.993733
1034,CENTER,2025-02-23 14:26:10.993733
1035,CENTER,2025-02-23 14:26:10.993733
1036,CENTER,2025-02-23 14:26:10.993733
1037,CENTER,2025-02-23 14:26:10.993733
1038,CENTER,2025-02-23 14:26:10.993733
1039,CENTER,2025-02-23 14:26:10.993733
1040,LEFT,2025-02-23 14:26:10.993733
1041,CENTER,2025-02-23 14:26:10.993733
1042,CENTER,2025-02-23 14:26:10.993733
1043,CENTER,2025-02-23 14:26:10.993733
1044,LEFT,2025-02-23 14:26:10.993733
1045,CENTER,2025-02-23 14:26:10.993733
1046,CENTER,2025-02-23 14:26:10.993733
1047,CENTER,2025-02-23 14:26:10.993733
1048,CENTER,2025-02-23 14:26:10.993733
1049,CENTER,2025-02-23 14:26:10.993733
1050,CENTER,2025-02-23 14:26:10.993733
1051,CENTER,2025-02-23 14:26:10.993733
1052,CENTER,2025-02-23 14:26:10.993733
1053,CENTER,2025-02-23 14:26:10.993733
1054,LEFT,2025-02-23 14:26:10.993733
1055,CENTER,2025-02-23 14:26:10.993733
1056,CENTER,2025-02-23 14:26:10.993733
1057,CENTER,2025-02-23 14:26:10.993733
1058,CENTER,2025-02-23 14:26:10.993733
1059,CENTER,2025-02-23 14:26:10.993733
1060,CENTER,2025-02-23 14:26:10.993733
1061,CENTER,2025-02-23 14:26:10.993733
1062,CENTER,2025-02-23 14:26:10.993733
1063,CENTER,2025-02-23 14:26:10.993733
1064,RIGHT,2025-02-23 14:26:10.993733
1065,CENTER,2025-02-23 14:26:10.993733
1066,CENTER,2025-02-23 14:26:10.993733
1067,RIGHT,2025-02-23 14:26:10.993733
1068,RIGHT,2025-02-23 14:26:10.993733
1069,RIGHT,2025-02-23 14:26:10.993733
1070,RIGHT,2025-02-23 14:26:10.993733
1071,RIGHT,2025-02-23 14:26:10.993733
1072,RIGHT,2025-02-23 14:26:10.993733
1073,RIGHT,2025-02-23 14:26:10.993733
1074,RIGHT,2025-02-23 14:26:10.993733
1075,CENTER,2025-02-23 14:26:10.993733
1076,RIGHT,2025-02-23 14:26:10.993733
1077,RIGHT,2025-02-23 14:26:10.993733
1078,RIGHT,2025-02-23 14:26:10.993733
1079,RIGHT,2025-02-23 14:26:10.993733
1080,CENTER,2025-02-23 14:26:10.993733
1081,CENTER,2025-02-23 14:26:10.993733
1082,RIGHT,2025-02-23 14:26:10.993733
1083,RIGHT,2025-02-23 14:26:10.993733
1084,CENTER,2025-02-23 14:26:10.993733
1085,CENTER,2025-02-23 14:26:10.993733
1086,CENTER,2025-02-23 14:26:10.993733
1087,Blinking,2025-02-23 14:26:10.993733
1088,Blinking,2025-02-23 14:26:10.993733
1089,CENTER,2025-02-23 14:26:10.993733
1090,CENTER,2025-02-23 14:26:10.993733
1091,CENTER,2025-02-23 14:26:10.993733
1092,CENTER,2025-02-23 14:26:10.993733
1093,CENTER,2025-02-23 14:26:10.993733
1094,CENTER,2025-02-23 14:26:10.993733
1095,CENTER,2025-02-23 14:26:10.993733
1096,CENTER,2025-02-23 14:26:10.993733
1097,CENTER,2025-02-23 14:26:10.993733
1098,CENTER,2025-02-23 14:26:10.993733
1099,CENTER,2025-02-23 14:26:10.993733
1100,CENTER,2025-02-23 14:26:10.993733
1101,CENTER,2025-02-23 14:26:10.993733
1102,CENTER,2025-02-23 14:26:10.993733
1103,Blinking,2025-02-23 14:26:10.993733
1104,Blinking,2025-02-23 14:26:10.993733
1105,CENTER,2025-02-23 14:26:10.993733
1106,CENTER,2025-02-23 14:26:10.993733
1107,CENTER,2025-02-23 14:26:10.993733
1108,CENTER,2025-02-23 14:26:10.993733
1109,CENTER,2025-02-23 14:26:10.993733
1110,CENTER,2025-02-23 14:26:10.993733
1111,CENTER,2025-02-23 14:26:10.993733
1112,CENTER,2025-02-23 14:26:10.993733
1113,CENTER,2025-02-23 14:26:10.993733
1114,CENTER,2025-02-23 14:26:10.993733
1115,CENTER,2025-02-23 14:26:10.993733
1116,CENTER,2025-02-23 14:26:10.993733
1117,CENTER,2025-02-23 14:26:10.993733
1118,Blinking,2025-02-23 14:26:10.993733
1119,CENTER,2025-02-23 14:26:10.993733
1120,CENTER,2025-02-23 14:26:10.993733
1121,CENTER,2025-02-23 14:26:10.993733
1122,CENTER,2025-02-23 14:26:10.993733
1123,CENTER,2025-02-23 14:26:10.993733
1124,CENTER,2025-02-23 14:26:10.993733
1125,CENTER,2025-02-23 14:26:10.993733
1126,CENTER,2025-02-23 14:26:10.993733
1127,Blinking,2025-02-23 14:26:10.993733
1128,Blinking,2025-02-23 14:26:10.993733
1129,Blinking,2025-02-23 14:26:10.993733
1130,Blinking,2025-02-23 14:26:10.993733
1131,Blinking,2025-02-23 14:26:10.993733
1132,CENTER,2025-02-23 14:26:10.993733
1133,CENTER,2025-02-23 14:26:10.993733
1134,CENTER,2025-02-23 14:26:10.993733
1135,CENTER,2025-02-23 14:26:10.993733
1136,CENTER,2025-02-23 14:26:10.993733
1137,CENTER,2025-02-23 14:26:10.993733
1138,CENTER,2025-02-23 14:26:10.993733
1139,CENTER,2025-02-23 14:26:10.993733
1140,Blinking,2025-02-23 14:26:10.993733
1141,Blinking,2025-02-23 14:26:10.993733
1142,CENTER,2025-02-23 14:26:10.993733
1143,CENTER,2025-02-23 14:26:10.993733
1144,CENTER,2025-02-23 14:26:10.993733
1145,CENTER,2025-02-23 14:26:10.993733
1146,CENTER,2025-02-23 14:26:10.993733
1147,CENTER,2025-02-23 14:26:10.993733
1148,CENTER,2025-02-23 14:26:10.993733
1149,CENTER,2025-02-23 14:26:10.993733
1150,CENTER,2025-02-23 14:26:10.993733
1151,CENTER,2025-02-23 14:26:10.993733
1152,CENTER,2025-02-23 14:26:10.993733
1153,Blinking,2025-02-23 14:26:10.993733
1154,Blinking,2025-02-23 14:26:10.993733
1155,CENTER,2025-02-23 14:26:10.993733
1156,CENTER,2025-02-23 14:26:10.993733
1157,CENTER,2025-02-23 14:26:10.993733
1158,CENTER,2025-02-23 14:26:10.993733
1159,CENTER,2025-02-23 14:26:10.993733
1160,CENTER,2025-02-23 14:26:10.993733
1161,CENTER,2025-02-23 14:26:10.993733
1162,CENTER,2025-02-23 14:26:10.993733
1163,CENTER,2025-02-23 14:26:10.993733
1164,CENTER,2025-02-23 14:26:10.993733
1165,CENTER,2025-02-23 14:26:10.993733
1166,CENTER,2025-02-23 14:26:10.993733
1167,CENTER,2025-02-23 14:26:10.993733
1168,CENTER,2025-02-23 14:26:10.993733
1169,CENTER,2025-02-23 14:26:10.993733
1170,Blinking,2025-02-23 14:26:10.993733
1171,Blinking,2025-02-23 14:26:10.993733
1172,Blinking,2025-02-23 14:26:10.993733
1173,Blinking,2025-02-23 14:26:10.993733
1174,CENTER,2025-02-23 14:26:10.993733
1175,CENTER,2025-02-23 14:26:10.993733
1176,CENTER,2025-02-23 14:26:10.993733
1177,CENTER,2025-02-23 14:26:10.993733
1178,CENTER,2025-02-23 14:26:10.993733
1179,CENTER,2025-02-23 14:26:10.993733
1180,CENTER,2025-02-23 14:26:10.993733
1181,CENTER,2025-02-23 14:26:10.993733
1182,CENTER,2025-02-23 14:26:10.993733
1183,CENTER,2025-02-23 14:26:10.993733
1184,Blinking,2025-02-23 14:26:10.993733
1185,Blinking,2025-02-23 14:26:10.993733
1186,Blinking,2025-02-23 14:26:10.993733
1187,CENTER,2025-02-23 14:26:10.993733
1188,CENTER,2025-02-23 14:26:10.993733
1189,CENTER,2025-02-23 14:26:10.993733
1190,CENTER,2025-02-23 14:26:10.993733
1191,CENTER,2025-02-23 14:26:10.993733
1192,CENTER,2025-02-23 14:26:10.993733
1193,CENTER,2025-02-23 14:26:10.993733
1194,CENTER,2025-02-23 14:26:10.993733
1195,CENTER,2025-02-23 14:26:10.993733
1196,CENTER,2025-02-23 14:26:10.993733
1197,CENTER,2025-02-23 14:26:10.993733
1198,CENTER,2025-02-23 14:26:10.993733
